Issue Type,Story ID,Summary,Epic Name,Epic Link,Phase,Complexity,Story point estimate,Labels,Labels,Labels,Depends On,Description
Story,SPARK-PROD-B03,SPARK-PROD-B03 · getProductStatus (cacheable),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q7):** `getStatus.load()` master status list. **Target:** `@DgsQuery` → `@Cacheable` → `[MasterProductStatus]`. **Acceptance:** 1. returns statuses. 2. cached. **Tests:** ☐ list ☐ cache hit.
Story,SPARK-PROD-B04,SPARK-PROD-B04 · getProductVersions,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q10):** `getVersions.load({id})` `GET ${v1}/{id}/versions?page=0&size=10000`. **Target:** `@DgsQuery` → `ProductsPaged`. **Acceptance:** 1. returns versions. **Tests:** ☐ happy ☐ integration.
Story,SPARK-PROD-B05,SPARK-PROD-B05 · getCopyStatus,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q4):** `getCopyStatus.load(id)` `GET ${v2}/count/resource-type?copyId={id}`. **Target:** `@DgsQuery` → `ProductCopy`. **Acceptance:** 1. returns copy status. **Tests:** ☐ happy ☐ integration.
Story,SPARK-PROD-B06,SPARK-PROD-B06 · getProductTemplateById,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q18):** `getByID.load(id)` → `response || {}` (empty object on miss — **preserve**). **Target:** `@DgsQuery getProductTemplateById(id): Product`. **Acceptance:** 1. returns product or empty object (not null). **Tests:** ☐ happy ☐ miss→{}.
Story,SPARK-PROD-B07,SPARK-PROD-B07 · getProductRules,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q12):** `getAllRules.load()` `GET ${base}/spark_rules/v1` → `content`. **Target:** `@DgsQuery` → `[ProductRules]`. **Acceptance:** 1. returns rules content. **Tests:** ☐ list ☐ integration.
Story,SPARK-PROD-B08,SPARK-PROD-B08 · getProductRulesById,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q13):** `getRuleById.load(id)` `GET ${base}/spark_rules/v1/{id}`. **Target:** `@DgsQuery` → `ProductRules`. **Acceptance:** 1. returns rule. **Tests:** ☐ happy ☐ 404.
Story,SPARK-PROD-B09,SPARK-PROD-B09 · getAllAvailableRules,,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q14):** `getAvailableRules.load()` `GET …/spark_rules/v1/rules`. **Target:** `@DgsQuery` → `[AvailableRules]`. **Acceptance:** 1. returns available rules. **Tests:** ☐ list.
Story,SPARK-PROD-B10,SPARK-PROD-B10 · getProductDeptRules (flag fork),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,**Current Behaviour (Q15):** **flag fork** `USE_NEW_RULES_API ? ruleLibrary.searchRuleLibrary : product.searchProductDeptRules` `GET …/spark_rules/v1/search?productIds=&departmentIds=&activeOnly=`. **PO decision:** flag cutover (rules may move to spark-tag DGS). **Target:** `@DgsQuery`; both code paths covered. **Acceptance:** 1. default `activeOnly=true`. 2. flag selects the correct backend. **Tests:** ☐ legacy path ☐ flag path ☐ parity.
Story,SPARK-PROD-B11,SPARK-PROD-B11 · getProductBPRules (flag fork),,Product → plm-product DGS migration,B,Low,2,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q16):** same as B10 with `businessPartnerIds`. **Target:** `@DgsQuery`. **Acceptance:** 1. flag fork honored; BP filter applied. **Tests:** ☐ legacy ☐ flag ☐ parity.

---

### Phase C — Search & Listing"
Story,SPARK-PROD-C01,SPARK-PROD-C01 · getProducts (two-stage hydration),,Product → plm-product DGS migration,C,High,5,dgs-migration,product,query,SPARK-PROD-A06,"**As a** DGS engineer **I want** `getProducts` with elastic+canonical two-stage hydration **so that** listing
returns canonical records enriched with elastic flags.
**Current Behaviour (Q1):** (🔴 search) `getFilteredProductsListing({resourceType ?? 'products', includeBoms ?? true, includeClaims ?? true, includeMeasurementSets ?? true, includeProductDetails ?? true, filter ?? [], q ?? '', page, size})` → ids → (internal) `getPage({products:ids, page:0, size})` `GET ${v1}?productId=&sort=createdDate,desc` → merge elastic flags (`boms, productDetails, claims, measurementSets, samples, sampleIds, hasSamplesUpcomingDue, hasNotEvaluatedReceivedSamples, receivedNotEvaluatedCount`) onto canonical records. **Boolean defaults are truthy (`?? true`) — pin in tests.**
**EXT:** 🔴 search. **Target:** `ProductElasticService.getFilteredProductsListing` then `ProductReadService.getPage`; merge. **Deps:** A06.
**Acceptance:** 1. parity for 4 arg combos (no flags / all flags / resourceType=workspaces / filter array). 2. truthy defaults preserved. 3. elastic flags merged onto canonical. **Tests:** ☐ 4 combos ☐ default truthiness ☐ merge ☐ parity."
Story,SPARK-PROD-C02,SPARK-PROD-C02 · getProductTemplates,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q2):** (🔴 search) `getFilteredProductsListing({resourceType:'product', includeBoms:false, ...7 includeXxxTemplates flags, types})` → return elastic response (no 2nd hydration). **Target:** `@DgsQuery` → `ProductTemplatesList`. **Acceptance:** 1. all 7 template-include flags forwarded. 2. `types:[Int]` filter applied. **Tests:** ☐ flags ☐ types filter ☐ parity."
Story,SPARK-PROD-C03,SPARK-PROD-C03 · getCategories,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,"SPARK-PROD-A04, SPARK-PROD-A06",**Current Behaviour (Q5):** default `productType ?? 100`; (🔴 search) `getProductCategories` `GET ${elastic}/search/${snake_case(type)}?resourceType=&resourceId=&productType=` → `ProductsCategories` (polymorphic `categories` via A04). **Target:** `@DgsQuery`; preserve `snakeCase(type)` in the path. **Acceptance:** 1. `snake_case(type)` path exact. 2. wires to `Categories` union. **Tests:** ☐ snake-case path ☐ union dispatch ☐ parity.
Story,SPARK-PROD-C04,SPARK-PROD-C04 · getRatingByTcin (external),,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q11):** (🔵 external) `GET ${RATING_ENDPOINT}?reviewType=product&includes=statistics&reviewedId={tcin}&key={API_KEY}` (`skipJsonParse`) → `JSON.parse` → `{averageRating, reviewCount}`; **catch → null** (silent). **Target:** `RatingClient` Feign (text/plain, manual parse); secret from Vault. **Acceptance:** 1. parses statistics to `Rating`. 2. any error → null. 3. API key from config/Vault, not source. **Tests:** ☐ parse ☐ error→null ☐ secret config."
Story,SPARK-PROD-C05,SPARK-PROD-C05 · searchProductRules,,Product → plm-product DGS migration,C,Medium,3,dgs-migration,product,query,SPARK-PROD-A06,"**Current Behaviour (Q17):** flag fork; legacy `GET …/spark_rules/v1/search_mapped?...` → `productRuleResponseTransformer` → camelCase. **Target:** `@DgsQuery`; port the transformer. **Acceptance:** 1. flag fork honored. 2. legacy response transformed correctly. **Tests:** ☐ legacy transform ☐ flag path ☐ parity.

---

### Phase D — Mutations (simple, one per story)

> Pattern: `@DgsMutation` → `ProductWriteService.method`. Pseudo-logic in [02 §Mutation Resolvers](./02-resolver-analysis.md). All depend on A06. ACL is context-only."
Story,SPARK-PROD-D01,SPARK-PROD-D01 · addProduct,,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M1):** `POST ${v1}` + optional `copyProductToProduct(copyProduct)` + workspace association. **Target:** `@DgsMutation addProduct(workspaceId, sparkProduct, copyProduct): Product`; orchestrate create→copy→assoc. **Acceptance:** 1. creates product. 2. optional copy runs when `copyProduct` present. 3. workspace assoc applied. **Tests:** ☐ create ☐ create+copy ☐ create+assoc ☐ integration."
Story,SPARK-PROD-D02,SPARK-PROD-D02 · addProducts (bulk),,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M2):** bulk `POST ${v1}/bulk` + attachment-link side-effects (no rollback — **preserve, flag**). **Target:** `@DgsMutation` → `ProductBulkType`. **Acceptance:** 1. bulk creates. 2. attachment links applied; no-rollback behaviour documented. **Tests:** ☐ bulk ☐ links ☐ integration."
Story,SPARK-PROD-D03,SPARK-PROD-D03 · bulkUpdateProducts,,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M3):** `PUT ${v1}/mass_update`. **Target:** `@DgsMutation` → `ProductBulkType`. **Acceptance:** 1. mass-updates products. **Tests:** ☐ bulk update ☐ integration.
Story,SPARK-PROD-D04,SPARK-PROD-D04 · updateProduct,,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M4):** `PUT ${v1}/{id}` + optional copy + archive removed-template attachments (template branch). **Target:** `@DgsMutation updateProduct(input, copyProduct): Product`. **Acceptance:** 1. updates product. 2. optional copy. 3. removed-template attachments archived (template branch). **Tests:** ☐ update ☐ copy ☐ template archival."
Story,SPARK-PROD-D05,SPARK-PROD-D05 · carryForwardProduct,,Product → plm-product DGS migration,D,Medium,3,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M5):** `PUT ${v1}/{productId}/carry_forward/{workspaceId}` — uses **every** field on `CarryForwardProductInput`. **Target:** `@DgsMutation`; verify full input mapping. **Acceptance:** 1. all input fields mapped to the request. **Tests:** ☐ full mapping ☐ integration.
Story,SPARK-PROD-D06,SPARK-PROD-D06 · addTeamsToProduct,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M6):** `POST ${v1}/{productId}/resources/bulk` + manage_workspace_teams. **Target:** `@DgsMutation`. **Acceptance:** 1. adds teams + new partners + workspace links. **Tests:** ☐ teams ☐ partners ☐ integration.
Story,SPARK-PROD-D07,SPARK-PROD-D07 · addBusinessPartnersToProductWithType,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M7):** `POST ${v1}/{productId}/partners-add/bulk`. **Target:** `@DgsMutation`. **Acceptance:** 1. adds partners with type. **Tests:** ☐ add ☐ integration.
Story,SPARK-PROD-D08,SPARK-PROD-D08 · removeProductResources,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M8):** `DELETE ${v1}/{productId}/resources/bulk`. **Target:** `@DgsMutation`. **Acceptance:** 1. removes resources. **Tests:** ☐ remove ☐ integration.
Story,SPARK-PROD-D09,SPARK-PROD-D09 · updateBusinessPartnerStatuses,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M9):** `PUT ${v1}/{productId}/status_update/bulk`. **Target:** `@DgsMutation`. **Acceptance:** 1. updates partner statuses. **Tests:** ☐ update ☐ integration.
Story,SPARK-PROD-D10,SPARK-PROD-D10 · updateViewToggle,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M11):** `PUT ${v1}` view toggle. **Target:** `@DgsMutation`. **Acceptance:** 1. toggles hidden. **Tests:** ☐ toggle.
Story,SPARK-PROD-D11,SPARK-PROD-D11 · updateWorkspaceAttributes,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M12):** `PUT ${v1}/{productId}` workspace attrs. **Target:** `@DgsMutation`. **Acceptance:** 1. updates workspace attrs. **Tests:** ☐ update.
Story,SPARK-PROD-D12,SPARK-PROD-D12 · updateProductTeamsWorkspaceContext,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M13):** `PUT` team-workspace add/remove. **Target:** `@DgsMutation`. **Acceptance:** 1. adds/removes team-workspace pairs. **Tests:** ☐ add ☐ remove.
Story,SPARK-PROD-D13,SPARK-PROD-D13 · linkProduct (throws on error),,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M14):** `PUT` link — **throws on backend error** (only mutation that does). **Target:** `@DgsMutation`; port `throwOnError` as a checked exception. **Acceptance:** 1. links parent/child. 2. backend error → exception (not null). **Tests:** ☐ link ☐ error→exception.
Story,SPARK-PROD-D14,SPARK-PROD-D14 · unlinkProduct,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M15):** `PUT` unlink. **Target:** `@DgsMutation`. **Acceptance:** 1. unlinks parent/child. **Tests:** ☐ unlink.
Story,SPARK-PROD-D15,SPARK-PROD-D15 · addProductRule,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M16):** `POST …/spark_rules/v1`. **Target:** `@DgsMutation` → `ProductRules`. **Acceptance:** 1. creates rule. **Tests:** ☐ create.
Story,SPARK-PROD-D16,SPARK-PROD-D16 · updateProductRule,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M17):** `PUT …/spark_rules/v1/{id}`. **Target:** `@DgsMutation`. **Acceptance:** 1. updates rule. **Tests:** ☐ update.
Story,SPARK-PROD-D17,SPARK-PROD-D17 · deleteProductRule,,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M18):** `DELETE …/spark_rules/v1/{id}` → Boolean. **Target:** `@DgsMutation`. **Acceptance:** 1. deletes; returns Boolean. **Tests:** ☐ delete ☐ not-found.
Story,SPARK-PROD-D18,SPARK-PROD-D18 · updateComponentStatus (bulk),,Product → plm-product DGS migration,D,Low,2,dgs-migration,product,mutation,SPARK-PROD-A06,"**Current Behaviour (M19):** bulk `PUT ${v1}/component_status_update/bulk`. **Target:** `@DgsMutation`. **Acceptance:** 1. bulk-updates component statuses. **Tests:** ☐ bulk ☐ integration.

---

### Phase E — Complex Operations"
Story,SPARK-PROD-E01,SPARK-PROD-E01 · productBusinessPartnerActions,,Product → plm-product DGS migration,E,Very High,8,dgs-migration,product,mutation,SPARK-PROD-A06,"**As a** DGS engineer **I want** the partner-action dispatcher with a failure strategy **so that** drop/undrop
stays consistent across cleanup services.
**Current Behaviour (M10):** ~220-line dispatcher, 3 cases (`REMOVE_PARTNER`/`DROP_PARTNER`/`UNDROP_PARTNER`).
Partner update + cleanup across `recentlyViewed`/`todo`/`favorite`/`sampleV2`/accessControl. No rollback. (ACL context.)
**Target:** `ProductBusinessPartnerActionService` with 3 strategy methods; **PO decision** saga vs compensation-log vs best-effort. **Acceptance:** 1. all 3 paths reach REST parity (recorded fixtures). 2. partial-failure compensation log/strategy. 3. cleanup fan-out runs per case. **Tests:** ☐ REMOVE ☐ DROP ☐ UNDROP ☐ partial-failure ☐ parity."
Story,SPARK-PROD-E02,SPARK-PROD-E02 · updateComponentStatuses (5-loader fan-out),,Product → plm-product DGS migration,E,High,5,dgs-migration,product,mutation,SPARK-PROD-A06,**Current Behaviour (M20):** parallel fan-out to `bom`/`measurement`/`productDetail`/`packaging` (internal) + `claim` (🟡 EXT). **Shadow-var bug** noted. **Target:** `coroutineScope { launch {…} } ×5` with structured concurrency; claim via `ClaimClient`. Fix the shadow var. **Acceptance:** 1. per-loader failures don't fail siblings. 2. shadow var fixed. 3. parity. **Tests:** ☐ 5-way fan-out ☐ partial failure isolation ☐ parity.
Story,SPARK-PROD-E03,SPARK-PROD-E03 · getProductTechPackCountV1 stub + facade (Option D),,Product → plm-product DGS migration,E,Very High,8,dgs-migration,product,query,SPARK-PROD-A05,"**As a** DGS engineer **I want** the TechPack query served by a thin stub over an aggregation facade **so that**
it works on day 1 while per-subgraph federation is sequenced.
**Current Behaviour (Q8 / helper):** the 17-step `getTechPackResourceCountMap` (ACL tree ×2, attachment hydration, 7 parallel elastic, critical-discussion→attachment join, build `ResourcesCount`). See [02 §Helper](./02-resolver-analysis.md).
**Target (Option D Phase 1):** `@DgsQuery getProductTechPackCountV1(...)` → `TechPackAggregatorClient.getCount(...)` (Feign to a facade extracted from `getTechPackResourceCountMap`); `@DgsEntityFetcher(name=""ResourcesCount"")` rebuilds the entity from `_entities`. **PO decision:** Node extract vs Kotlin aggregation service. See [reference-federation-patterns.md §3](../scripts/reference-federation-patterns.md). **Deps:** A05.
**Acceptance:** 1. returns populated `ResourcesCount` from the facade. 2. entity fetcher reconstructs from key+context. 3. parity vs source for 5 inputs. 4. facade observable. **Tests:** ☐ facade call ☐ entity fetcher ☐ parity 5 inputs ☐ integration."
Story,SPARK-PROD-E04,SPARK-PROD-E04 · getProductTechPackBulkCountV1 (ordering fix),,Product → plm-product DGS migration,E,Very High,8,dgs-migration,product,query,SPARK-PROD-E03,"**Current Behaviour (Q9):** `Promise.all(bulk.map(getTechPackResourceCountMap))` — **latent ordering bug** (result order = completion order). **Target:** bulk facade endpoint; **return in input order** (key/sort by productId). **Deps:** E03. **Acceptance:** 1. `bulk(P1..Pn) == [single(P1)..single(Pn)]` in input order. 2. empty list → []. **Tests:** ☐ order preserved ☐ empty ☐ parity.

---

### Phase F — Federation & Stitching (TechPack federate + gateway + decisions)"
Story,SPARK-PROD-F01,SPARK-PROD-F01 · ResourcesCount.productAttachments+discussionAttachments (Attachment),,Product → plm-product DGS migration,F,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-E03,"**Monorepo split:** `ResourcesCount` is owned by `product` in the `plm-product` subgraph. Fields owned by
**co-located** domains (`measurementSets`→measurement, `productBoms`/`packagingBoms`/`boms`→bom) are filled by
**internal** `@DgsData` (CAT-2, same subgraph — these are `SPARK-MEAS-F.../SPARK-BOM-F02` internal stories,
not gateway federation). Fields owned by **separate DGS subgraphs** use true federation
(`extend type ResourcesCount @key(fields:""productId partnerId"")` + `@DgsEntityFetcher`), with full bodies in
each owning domain's `04-stories.md`. See [reference-federation-patterns.md §0/§3](../scripts/reference-federation-patterns.md).

| Story | Owner | Fields | Mechanism |
|---|---|---|---|
| F01 | Attachment | `productAttachments`, `discussionAttachments` | **federation** — BLOCKED-BY attachment domain |
| F02 | Discussion | `discussions` | **federation** — BLOCKED-BY discussion domain |
| F03 | Sample | `sample` | **federation** — BLOCKED-BY sample domain |
| F04 | Measurement | `measurementSets` | **internal** (same subgraph) — see [measurement F-stories](../measurement/04-stories.md) |
| F05 | Claim | `claims` | **federation** — BLOCKED-BY claim domain |
| F06 | BOM | `productBoms`, `packagingBoms`, `boms` | **internal** (same subgraph) — see [bom F02](../bom/04-stories.md) |
| F07 | Construction | `constructions` | **federation** — BLOCKED-BY construction domain |
| F08 | Watchlist | `watchlists` | **federation** — BLOCKED-BY watchlist domain |

**Acceptance (federated F01/F02/F03/F05/F07/F08):** the field resolves on the federated `ResourcesCount`; facade stops populating it; parity vs facade.
**Acceptance (internal F04/F06):** the field resolves in-process; no gateway hop; parity vs facade. **Tests:** ☐ field resolves ☐ parity."
Story,SPARK-PROD-F02,SPARK-PROD-F02 · ResourcesCount.discussions (Discussion),,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,federation,SPARK-PROD-E03,"ResourcesCount.discussions (Discussion)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F03,SPARK-PROD-F03 · ResourcesCount.sample (Sample),,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,federation,SPARK-PROD-E03,"ResourcesCount.sample (Sample)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F04,"SPARK-PROD-F04 · ResourcesCount.measurementSets (Measurement — INTERNAL, same subgraph)",,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,story,SPARK-PROD-E03,"ResourcesCount.measurementSets (Measurement — INTERNAL, same subgraph)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F05,SPARK-PROD-F05 · ResourcesCount.claims (Claim),,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,federation,SPARK-PROD-E03,"ResourcesCount.claims (Claim)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F06,"SPARK-PROD-F06 · ResourcesCount.productBoms+packagingBoms+boms (BOM — INTERNAL, same subgraph)",,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,story,SPARK-PROD-E03,"ResourcesCount.productBoms+packagingBoms+boms (BOM — INTERNAL, same subgraph)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F07,SPARK-PROD-F07 · ResourcesCount.constructions (Construction),,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,federation,SPARK-PROD-E03,"ResourcesCount.constructions (Construction)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F08,SPARK-PROD-F08 · ResourcesCount.watchlists (Watchlist),,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,federation,SPARK-PROD-E03,"ResourcesCount.watchlists (Watchlist)

(Full detail is in finalOutput/product/04-stories.md — phase F section.)"
Story,SPARK-PROD-F09,SPARK-PROD-F09 · Retire TechPack aggregation facade,,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,field-resolver,"SPARK-PROD-F01, SPARK-PROD-F02, SPARK-PROD-F03, SPARK-PROD-F04, SPARK-PROD-F05, SPARK-PROD-F06, SPARK-PROD-F07, SPARK-PROD-F08",**Target:** remove `TechPackAggregatorClient`; `TechPackDataFetcher` returns key+context only; decommission the facade. **Acceptance:** 1. all 11 `ResourcesCount` fields resolve via federation. 2. facade health-check 404. 3. no orphaned config. **Tests:** ☐ all fields via federation ☐ no facade alerts.
Story,SPARK-PROD-F10,SPARK-PROD-F10 · Hive Gateway supergraph composition,,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Target:** add `plm-product` subgraph URL; verify composition with VMM/IG/CORONA/Doppler stubs; smoke-test cross-subgraph query. **Acceptance:** 1. supergraph composes. 2. cross-subgraph smoke test passes. **Tests:** ☐ compose ☐ smoke.
Story,SPARK-PROD-F11,SPARK-PROD-F11 · Platform stub verification,,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,field-resolver,SPARK-PROD-F10,**Target:** confirm the gateway resolves full platform types from product-emitted `@key` stubs. **Acceptance:** 1. each platform type resolves via its stub key. **Tests:** ☐ VMM ☐ IG ☐ Doppler ☐ CORONA.
Story,SPARK-PROD-F12,SPARK-PROD-F12 · Deferred partner-wrapper decision,,Product → plm-product DGS migration,F,Low,2,dgs-migration,product,schema,SPARK-PROD-E01,"**Current Behaviour:** `removeProductBusinessPartner`/`dropProductBusinessPartner`/`unDropProductBusinessPartner` are schema-drift wrappers; traffic routes through `productBusinessPartnerActions`. **Target:** PO decides delete vs keep `@deprecated`; implement. **Acceptance:** 1. traffic survey complete. 2. decision implemented. **Tests:** ☐ schema diff intentional.

---

### Phase G — Field Resolvers, Bug-fixes, Utils, Tests (one story per group)"
Story,SPARK-PROD-G01,SPARK-PROD-G01 · Product.attachmentsWithMetaData,,Product → plm-product DGS migration,G,Very High,8,dgs-migration,product,field-resolver,"SPARK-PROD-A02, SPARK-PROD-A06","**Current Behaviour (Phase 2C):** ~150 ln — `relationship.searchByIds` → 5-bucket partition → v2+v3 attachment hydration → discussions/threads/samples batched → 5-source merge → draft filter → `orderProductAttachments`. **Target:** `AttachmentEnrichmentService` Kotlin port; keep the ""ACL should do draft filter"" TODO as a follow-up. **Acceptance:** 1. parity for mixed attachment/discussion/thread/sample. 2. ordering rank preserved (product=0, discussion=1, sample=2; createdAt DESC tiebreak). **Tests:** ☐ merge ☐ ordering ☐ parity."
Story,SPARK-PROD-G02,SPARK-PROD-G02 · Product.components,,Product → plm-product DGS migration,G,Very High,8,dgs-migration,product,field-resolver,"SPARK-PROD-A02, SPARK-PROD-A06",**Current Behaviour (Phase 2C):** ~190 ln — 4 parallel elastic (measurement/claim/bom/productDetail) + packaging + **per-claim N+1 ACL** + 5-type merge + count rollups. **Target:** refactor N+1 ACL into a batched call; preserve type tagging + `cloneDeep(initialCountsByBp)`. **Acceptance:** 1. parity for 50+ components. 2. `archivedCount`/`countByComponents` match source. 3. ACL batched (no N+1). **Tests:** ☐ merge ☐ counts ☐ batched ACL ☐ parity.
Story,SPARK-PROD-G03,SPARK-PROD-G03 · Product.attachments/attachmentsV3/attachmentSummary,,Product → plm-product DGS migration,G,High,5,dgs-migration,product,field-resolver,SPARK-PROD-G01,**Current Behaviour:** four related resolvers sharing `AttachmentEnrichmentService` (G01). **Target:** thin `@DgsData` fields over the shared service. **Acceptance:** 1. each field returns its shape. 2. shares G01 service. **Tests:** ☐ each field ☐ parity.
Story,SPARK-PROD-G04,SPARK-PROD-G04 · ProductsCategories.categories (12-case) + Doppler,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A04,**Current Behaviour:** 12-branch dispatcher; `DopplerDepartment.primary/secondaryCapacityTypeName` share one Doppler call (memoized). **Target:** Kotlin dispatcher → 12 helpers; Doppler via DataLoader. **Acceptance:** 1. each category type built correctly. 2. Doppler fetched once. **Tests:** ☐ 12 cases ☐ single doppler fetch.
Story,SPARK-PROD-G05,SPARK-PROD-G05 · Product.samples/sampleIds/elasticSamplesList,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** **stops reading `info.variableValues`** — pass explicit args from the query layer (contract change). **Target:** explicit args; document the contract change. **Acceptance:** 1. samples/sampleIds/elastic resolve. 2. no `info.variableValues` read. **Tests:** ☐ samples ☐ contract change ☐ parity.
Story,SPARK-PROD-G06,SPARK-PROD-G06 · Product.teams/discussionsV2/discussionsCount/workspaces,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** team/discussion/workspace elastic lookups. **Target:** federated references + elastic. **Acceptance:** 1. each field resolves. **Tests:** ☐ teams ☐ discussions ☐ workspaces ☐ parity.
Story,SPARK-PROD-G07,SPARK-PROD-G07 · Product.partners + status,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** `loadBps`/`loadBpsWithType` (VMM); `status` merges partner/workspace statuses. **Target:** `vmmUtils` Kotlin port; preserve int-parse normalization. **Acceptance:** 1. partners resolve via VMM. 2. `status` merge correct. **Tests:** ☐ partners ☐ status merge ☐ parity.
Story,SPARK-PROD-G08,SPARK-PROD-G08 · Product.sibling components (internal),,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,**Current Behaviour:** sibling-domain passthroughs with `includeXxx` boolean branches — **internal same-DGS calls** (not cross-subgraph). **Target:** internal service calls to the co-located sibling services. **Acceptance:** 1. each sibling field resolves internally. 2. `includeXxx` branches honored. **Tests:** ☐ each field ☐ include branch ☐ parity.
Story,SPARK-PROD-G09,SPARK-PROD-G09 · Product.productWorkspaceAttributes/Info,,Product → plm-product DGS migration,G,Medium,3,dgs-migration,product,field-resolver,SPARK-PROD-A06,"**Current Behaviour:** both produce shapes with a **deferred `designCycle: async()=>…`** field-on-value. **Target:** model `designCycle` as a nested `@DgsData`, not an inline closure. **Acceptance:** 1. both fields resolve. 2. `designCycle` is a nested fetcher. **Tests:** ☐ attrs ☐ designCycle nested ☐ parity."
